genus	species	scientificName	decimalLatitude	decimalLongitude	env_temperature	env_precipitation	env_elevation	env_soil_pH	env_humidity	env_vegetation	env_seasonality	is_ghost
Aedes	brasilensis	Aedes brasilensis	2.60623512180441	-37.76996721889936	19.59974220077963	1053.6204467440257	2120.683194223688	6.408727530533084	53.99453273484958	0.3955349749399374	0.4147582772508732	False
Bombus		Bombus undetected_form	4.295680132841994	-64.6678435551095	23.80306417885079	1727.8778514071275	2637.621081748673	5.390826459625403	93.2749581179666	0.2519407297143949	0.7622947002577383	True
Aedes	rubra	Aedes rubra	5.141318439182832	-44.185743510540405	30.0892539685814	2549.752043510014	2486.344267068246	5.679639785572256	78.5732020515965	0.9198698885569468	0.730170412422167	False
Atta	mariposa	Atta mariposa	-31.52102496758335	-53.12750901963482	30.921443245178786	2439.142005864485	2797.109369583605	6.400887075940444	83.96770189733815	0.5586914709319428	0.5995403571773824	False
Atta	sp_nov	Atta sp_nov	-4.955613285150658	-45.72782199959373	24.519801712463384	920.7417522222448	2204.272827470482	4.060829265649179	57.67150721782629	0.8718609480289115	0.4955849050360744	True
Bombus	brasilensis	Bombus brasilensis	-12.409284963565431	-71.46245272581046	24.731717693247028	1801.3161070795434	1282.66641090464	5.130957299745975	68.42650338523417	0.4416616275834713	0.8836406723054056	False
Bombus	titanus	Bombus titanus	-6.172572128730916	-68.12340150646654	30.85836614915021	1949.356067356572	904.6607724358784	7.405842118246213	69.02101010282853	0.2939251778246203	0.2159720579038536	False
Megasoma	ghost_entity	Megasoma ghost_entity	4.077425814991258	-68.69512809222961	26.21895513791194	2218.0026313768085	930.1539472705696	6.030392803934138	86.9812899755489	0.5557520824296605	0.6801245820408919	True
Bombus	rubra	Bombus rubra	-6.866829603173478	-47.03182873872976	18.45985338340813	2230.3681709751017	2100.82575058094	4.889786029641226	50.05565058917343	0.2854674760357378	0.2529525611718312	False
Dynastes	maximus	Dynastes maximus	-1.0584089047424214	-40.88236970002512	30.778492480307804	1602.3339488060728	2162.9273348897964	5.826055163226746	63.53838987589648	0.564511627233155	0.3706104842658787	False
Aedes	brasilensis	Aedes brasilensis	0.10787950712281	-44.59000532846423	21.475170198600125	2033.4898268077309	581.0415162912667	5.199287208423204	94.15563684549367	0.8902228859145558	0.3469589946985562	False
Anopheles	mariposa	Anopheles mariposa	-0.9992502132045828	-72.70853882811647	26.086847357281663	1858.3361444569905	2517.55615912254	5.862857460892047	71.36989445777984	0.5905761063756596	0.8576287901909784	False
Apis	giganteus	Apis giganteus	-17.0824324731693	-39.99189423997832	20.31718644399164	2746.9963843512187	2073.279716586518	4.440095291323271	67.21368261098037	0.6623747951713126	0.8738849422306202	False
Bombus	silvestris	Bombus silvestris	-25.01951971472981	-60.0528651719888	18.47430824345233	1966.5832917967805	1631.9758303958097	4.464501288367471	55.39230509079408	0.3174788277303562	0.2464123553877817	False
Heliconius	lineatus	Heliconius lineatus	-18.23058752378418	-58.370894149090375	22.360624395858604	1770.2707558459556	1367.4441342972868	4.502398267137875	93.83740828826068	0.2328017194099771	0.1176281282380033	False
Atta	flavus	Atta flavus	1.083979442294286	-69.79961558858	28.926939905645227	1689.8679893000717	1575.3751367908783	7.289369271743946	50.9011860166621	0.2831059716348553	0.6760064317304905	False
Dynastes	lineatus	Dynastes lineatus	-27.98241195401101	-45.06745644173167	21.88622041681185	2059.3410707536245	461.812641009867	6.565146214194696	83.17311012532593	0.6488986817632743	0.4343919470963875	False
Odontomachus	mariposa	Odontomachus mariposa	-13.68027942099668	-66.77270035159005	21.08136099713536	2568.749354681975	590.7336229011952	4.568336631318124	84.58699121548288	0.2712587742442285	0.1710721960700515	False
Apis	minuta	Apis minuta	-24.60410517544342	-51.8489649020635	20.977530980777168	1984.4832788377323	264.3770221779559	4.659221793179605	60.964552222874	0.4819946674559835	0.647003284461634	False
Anopheles		Anopheles undetected_form	-11.029088728155491	-41.02823955217289	25.21243155369537	2255.641385177192	445.6083106672268	6.557903162048067	80.22012996258668	0.6125689553436171	0.5360844226085598	True
Apis	minuta	Apis minuta	-0.0375976424288495	-70.41211074735861	31.65757841955859	2423.282687194356	1315.7115403553198	4.546573456772609	54.18181149707255	0.4914895989723852	0.8844134576008849	False
Bombus	giganteus	Bombus giganteus	0.6340387768982509	-52.96837944699303	24.42584583223818	1944.36984173321	1538.0277418119426	4.820964526671901	61.5671269894436	0.3227628510989761	0.2819275966891031	False
Megasoma	flavus	Megasoma flavus	-24.469277446398934	-64.78123830840278	25.80227516446067	1738.9975246407016	51.79948818712619	7.371713914871396	85.45558947315192	0.4053434806355799	0.4231823010612386	False
Atta	maximus	Atta maximus	1.7000545475933038	-60.49155960672003	30.048848250470275	2728.663831297389	2310.71370080568	4.893572836549511	88.91087864150931	0.8962381496364327	0.5340366427163383	False
Atta	giganteus	Atta giganteus	-10.616339185969911	-55.36777529006525	25.490976065071223	1718.5133848613627	853.0871226960859	6.315713226299014	77.3818885696906	0.7069867066897666	0.7333599907626813	False
Odontomachus		Odontomachus unknown_sp	-20.041488378687774	-60.01542174177919	20.582480199863987	1816.2742712662923	2644.3245013837422	7.425209505901856	72.80772943192171	0.5720358790099149	0.539070925376047	True
Megasoma	lineatus	Megasoma lineatus	-6.08093337225521	-48.531026944599375	22.19434276473068	2978.75088935191	2805.782664479955	5.310038684989275	57.16868092785411	0.2095361674901701	0.5903201286895594	False
Aedes	giganteus	Aedes giganteus	-14.914987469399506	-55.14833982140882	22.33911696776056	800.5225518669461	537.8307365622976	4.061305968017217	52.83990648856176	0.9443115503671028	0.2809176412719526	False
Camponotus	lineatus	Camponotus lineatus	-18.95848398523208	-51.057800147675984	23.56245361640637	1208.0404010687894	1340.082143220416	4.85451551647831	55.29420628131014	0.7035912011709824	0.7775349824708478	False
Dynastes	brasilensis	Dynastes brasilensis	-6.201709792430268	-45.090241212058906	23.975044674714493	1644.7205578233966	3.572321982635074	6.90807016969597	60.23107850432445	0.4376918580087087	0.4429044375763806	False
Atta	minuta	Atta minuta	-23.99975797721877	-52.092277401337896	29.19694830903977	2851.6978007355565	1735.1490688550382	7.0261309258426285	65.37535258536144	0.8594514949983787	0.2127677020174154	False
Heliconius	brasilensis	Heliconius brasilensis	-20.82015136825516	-50.96646450476432	22.891417986690666	954.0653526444362	1761.1886999617466	6.689817775833269	67.14092864799443	0.3938237152188636	0.6313503316043338	False
Atta	silvestris	Atta silvestris	-16.75637806495742	-51.82967098736473	24.55524559817931	820.8679539826958	717.8658712497879	4.395884366768006	65.58447958650515	0.6080124343870636	0.272872362548246	False
Apis		Apis unknown_sp	-23.8063952189476	-59.08999032530459	26.74966381871473	915.9044391499028	1619.396750491274	6.784286300937411	60.75748994887695	0.6770530727973688	0.1780500081914398	True
Atta	flavus	Atta flavus	-17.897118615524736	-60.70582879560801	23.28816326416237	994.79550334996	654.0664130868328	7.215372289477265	72.93759110382642	0.3657975285902963	0.7895895267234179	False
Atta	maximus	Atta maximus	-11.412552017004586	-38.72378677163002	29.711907386092665	882.712901053774	466.3938603267512	6.1021333989118265	87.13787487048036	0.9337979591004468	0.4681298115907517	False
Camponotus	ghost_entity	Camponotus ghost_entity	-4.802019424483937	-50.1445908083213	26.22435045927704	1855.5189190843105	1889.406453726568	7.293063747183227	62.586659231216565	0.7611439294842481	0.6994269701566211	True
Camponotus	lineatus	Camponotus lineatus	-3.779400728765705	-64.34579162133201	22.1166255090936	2077.6658559001207	945.1838454610172	6.893936092991571	92.40741585960048	0.6183599191333025	0.332470047845084	False
Anopheles	maximus	Anopheles maximus	-1.611176276808969	-54.41851501410644	27.9968287970576	1397.711336351809	1711.7654227683051	6.334400309468176	89.30014977757315	0.3354459486314757	0.7295761079341331	False
Aedes	lineatus	Aedes lineatus	-4.675745379211385	-60.98337438191626	25.387068222027	1676.2322447463982	1256.4155720178012	6.020148328491119	57.279389510844936	0.2403936552485196	0.1895487416172242	False
Heliconius	mariposa	Heliconius mariposa	-7.139462343220551	-37.3926496909889	25.48238247760145	1001.7385372451464	2854.619081468421	5.220007835346896	85.38241805406926	0.4400448743907376	0.3847786990358822	False
Atta	giganteus	Atta giganteus	-24.43724761959368	-73.60540640145769	24.7352312774262	1540.0150204225286	433.7838637359407	4.5575060583498175	75.8564322042995	0.764890501935052	0.8824494543788228	False
Atta	silvestris	Atta silvestris	-18.09130717799104	-65.08948760944016	24.958167283497488	1949.5422215959509	1347.3359302438494	6.117338729416893	75.49589129771384	0.4019984737265188	0.7351917730944049	False
Dynastes	minuta	Dynastes minuta	-15.069119255671122	-59.61454835074435	28.71498793492737	2410.997975806219	1973.3242164420435	5.113390437663418	67.59692433761785	0.6046671653716289	0.4978047442517506	False
Camponotus	ghost_entity	Camponotus ghost_entity	-30.467238453959187	-54.82663678837835	19.441740710638417	807.3619964945543	1147.080743251909	7.03253533634676	72.55188496319045	0.7459603825480574	0.371821977249508	True
Heliconius	sp_nov	Heliconius sp_nov	-13.093565269408844	-40.63303505260668	22.68107935834675	1828.083686382836	2826.629570425001	7.476679280755199	67.8730449843145	0.2809577859848483	0.7977085600179813	True
Odontomachus	lineatus	Odontomachus lineatus	-16.68290256734432	-70.46359388048037	19.05704709325445	1453.406328200741	2093.474120988112	6.633497169154504	74.28796784419742	0.7139735120869051	0.5358782072676126	False
Anopheles	maximus	Anopheles maximus	-2.4177392879573745	-42.39068292842129	28.54544709046431	2676.208007722182	1905.2531869370296	4.316685933504678	78.25775237476861	0.2689031657825335	0.7067400142952889	False
Aedes	silvestris	Aedes silvestris	4.438126081416563	-71.72394856614227	21.812225966084192	2374.217293515332	2195.471876072548	5.010399584357233	80.34367128840718	0.9238473065952476	0.7032861442529312	False
Megasoma	titanus	Megasoma titanus	-12.015803492939206	-40.9655212198411	30.564025737464377	2096.0387758359684	2762.6810503122792	4.381883711180124	73.96165366517418	0.5662955975487047	0.1143565428547934	False
Aedes	ghost_entity	Aedes ghost_entity	-21.11523085717424	-71.88105281510656	25.372098533230112	1409.9844205329018	2632.6740936554565	6.276790767271005	82.46399302979293	0.313007080782408	0.2010030262340907	True
Apis	titanus	Apis titanus	-32.00736945137127	-73.18671897615108	29.210496800805693	2802.746024526576	2100.4273935665947	6.678168025945246	56.35751221739776	0.4567877270251598	0.6277034931157938	False
Atta	brasilensis	Atta brasilensis	2.361089878720243	-46.64880682147292	31.705040098623456	899.221489884711	2172.5687533937207	7.239861908082491	59.539212090600735	0.5100623369714461	0.2292958490286971	False
Anopheles	minuta	Anopheles minuta	2.145512895867718	-34.90730859055578	29.75704403239199	1040.8287170940534	423.1740147019218	5.533603212441957	86.84307518334217	0.768638758307403	0.3043946757244837	False
Apis		Apis undetected_form	-23.8333834484196	-38.84253871771578	30.13791264016133	1661.5863091887832	298.0979730287305	7.154814773559555	64.51375900308868	0.757567839557457	0.8573103633596858	True
Heliconius		Heliconius undetected_form	-6.5789661988407495	-51.37846186379869	23.711782935107827	1073.762626053084	1655.6230553480764	7.072619056644646	51.03022212392541	0.6589553790029983	0.5481458066999295	True
Megasoma	sp_nov	Megasoma sp_nov	-30.758052663499	-38.02983152835571	25.72411633363076	2904.114534630735	53.266147127566	5.110185008678895	56.9206017350614	0.2794480344188697	0.7005836055994777	True
Camponotus	mariposa	Camponotus mariposa	-27.21759815553914	-73.69276974985364	21.55443989660626	2555.576508715443	1398.8335064996154	7.041152189391998	60.06264955233401	0.3136770286907552	0.5463845910261119	False
Anopheles	maximus	Anopheles maximus	-25.24444484312685	-35.774873928844926	20.74558339570834	1369.76183352399	610.0137817647189	5.3148528815860425	93.07952995525642	0.2703176904841675	0.5420108918261802	False
Dynastes	flavus	Dynastes flavus	-31.57054187401845	-70.61483177967983	29.675971032387487	2987.480473069794	2364.835543954814	6.207185806874857	83.39242843866137	0.5021006219070707	0.7485151564460509	False
Dynastes		Dynastes	-13.836328606309706	-65.71429721208892	20.70815382795061	2812.5304685533506	567.8395091349369	6.779997832268319	61.26912369076628	0.8482835363937786	0.6640061928765838	True
Aedes		Aedes	-33.61090484213736	-47.40896904537853	28.66232154691687	1679.826611070256	2600.871027311908	5.120607902818218	59.7781858697951	0.7161527874110956	0.4733385788596046	True
Camponotus	lineatus	Camponotus lineatus	-26.44974501875644	-50.61055354324008	23.83272038962976	1204.717304373659	992.5395452990376	4.738591558609138	83.34871741417008	0.7601471277844347	0.4053330482902281	False
Megasoma		Megasoma	-3.6911448490374106	-60.0608695431174	30.90858744588116	2445.413715260577	2652.349548188105	5.574691602405482	68.80595709020365	0.6932643176824704	0.174671654740055	True
Odontomachus	flavus	Odontomachus flavus	-20.65843933205452	-56.409735430030175	26.764705430828545	2471.9286123045003	413.9760029391215	7.341719866251769	94.8115033472651	0.902322944481732	0.3171874503200365	False
Aedes	maximus	Aedes maximus	-22.69494907364677	-36.672202047938974	24.305321535242665	1238.903560502868	2321.0941064853955	4.404554389130248	87.29543926070684	0.4847178317343995	0.8162108521060599	False
Camponotus	rubra	Camponotus rubra	-18.52710162397744	-50.30349621853347	29.760413790479102	1442.019120109613	120.5765871537427	5.821924645650098	71.02775038011912	0.7580409554475789	0.5897594394913973	False
Atta	minuta	Atta minuta	-11.494973328411564	-53.104934855245865	23.629396540853165	2619.19546598125	2688.182779073889	7.449241268206538	61.53150122872761	0.4018603406572987	0.8006261063204643	False
Camponotus		Camponotus undetected_form	-11.690489353981404	-40.750077124392	26.870193337110543	2318.697556960724	2813.02700473142	5.76967690498051	70.27004298318468	0.709299867182489	0.2571055799063252	True
Odontomachus		Odontomachus	-26.493328476698263	-46.65543180157162	26.256778031784776	1890.7259287415848	147.293072425873	7.311463954862685	51.32508192881298	0.730963654609941	0.3322271671418249	True
Atta		Atta	-29.56462510220428	-53.21429298480584	29.796631322432205	1195.248217001371	2328.2694171707712	6.839154028359458	86.18613774650132	0.4741577448446593	0.4206023456243607	True
Atta	maximus	Atta maximus	-4.839457091861394	-56.206905974872434	20.87935896507914	2921.8085904583163	435.1979460863486	7.318392713323746	52.00298585188142	0.4824115263582294	0.8317400058259413	False
Odontomachus	brasilensis	Odontomachus brasilensis	-2.5167958269957538	-40.863549000419184	24.091445967149987	2485.500770102786	1957.3747293110423	5.626841402558091	54.12270236965689	0.2082742483040552	0.4806041238752769	False
Megasoma	giganteus	Megasoma giganteus	-1.9585230815126733	-65.06706913988508	30.37176984377801	951.1020700570274	2640.710381448744	5.15501091423557	67.43294558762504	0.5335434721891845	0.3953063565883875	False
Heliconius	titanus	Heliconius titanus	4.7569035814533365	-64.12850330859702	28.20190354802761	1727.5647864100897	2631.1105836059023	5.611645324751909	60.97215581447488	0.4881832962297078	0.8940054871605851	False
Atta	brasilensis	Atta brasilensis	-3.483660196362376	-60.18161406205338	26.434948049499404	1037.6970725399929	618.9466628295281	5.7618725426532365	83.59270435867589	0.7761097729685267	0.5107469539743238	False
Atta	silvestris	Atta silvestris	-3.230680211208	-43.17814491105909	27.88810948842758	2499.75507110872	310.9050584207016	4.678465193314691	65.22862581228638	0.8659633876271295	0.7242861308077788	False
Heliconius		Heliconius undetected_form	0.5760031982311205	-70.35655023737307	22.01026960152445	2429.6293099276627	1892.91923447274	6.064874793966178	90.541283489075	0.3368774803951824	0.1840862410646478	True
Camponotus	flavus	Camponotus flavus	-0.0477823782188622	-72.46836614923818	23.92180628398907	2581.3402695234104	1951.464245273905	6.90266654689357	89.16432356701168	0.5135949361770737	0.4274623904924924	False
Apis		Apis	-17.717388862010694	-61.42530542402354	22.605955924166945	987.367872730361	937.0096195407544	7.015956678496599	80.58532892063323	0.8794140814689155	0.3371910971647153	True
Megasoma	mariposa	Megasoma mariposa	-21.84402016272462	-38.38316746661749	30.95092550186435	1073.3729676284777	2861.6770627294622	6.989058593309647	70.64756419430896	0.7846474666521905	0.3523330055673193	False
Dynastes	mariposa	Dynastes mariposa	4.542091326652823	-58.65262175207397	31.963277503093074	1619.6425407972283	460.0787043670284	6.498416912545126	68.32855050169911	0.2358923892466501	0.2194324331301684	False
Heliconius		Heliconius undetected_form	-0.9052208315385712	-44.05639009184903	30.10575828387861	1678.6997028441465	556.5487252413316	4.71304063285448	77.122305914799	0.6847531977141073	0.5581226663291192	True
Apis	brasilensis	Apis brasilensis	-3.296709451020657	-56.99782548271611	28.38456958572645	2455.518954675232	1291.5770653368306	4.293287950475142	67.37428573211767	0.2047153310256129	0.8611379320508263	False
Dynastes		Dynastes	-7.3543373673287	-51.448771900455874	30.412647327326013	2220.673611468111	1698.950034360552	6.292341708130004	87.03664269235182	0.5837892352716715	0.3965984144477612	True
Heliconius	mariposa	Heliconius mariposa	-3.5555558220978227	-59.515944869113056	20.309986068416336	2371.587103867775	2455.771604029637	5.060795595151135	81.92740235677365	0.7402243170890261	0.6973915562178705	False
Bombus		Bombus	-21.61048068922016	-69.27101217362718	25.062577383182685	2481.35822060852	2724.556931419905	5.882151512552371	88.97216034036484	0.5819500670224071	0.2610853169430678	True
Atta		Atta	-4.655871741225248	-43.75883111163912	27.776073675436347	2487.000267951161	54.13300804240675	4.582825679046323	50.65386766108241	0.643704713664467	0.5570090391067214	True
Apis	brasilensis	Apis brasilensis	-28.19340153433191	-56.844263299860685	19.075382248094986	1069.9045056269092	2599.152076404402	4.391580170230204	63.68355735181568	0.8482126475494813	0.6175492481977883	False
Odontomachus		Odontomachus	-11.905769048744144	-58.53163598719476	29.04594356736375	1920.45891306156	974.8856022589592	7.216284164098558	51.022565747218046	0.38243714166187	0.7128316157629199	True
Megasoma	brasilensis	Megasoma brasilensis	-24.36791349122928	-48.35154279887229	20.510811079648665	2137.879561585677	323.500401047304	6.299666367552479	92.89071350294356	0.6095210616931412	0.6347798794579232	False
Heliconius	titanus	Heliconius titanus	-4.104405945128207	-59.92548346443603	22.40957653652412	1577.0986365155454	945.593559954394	6.430934506586599	90.6097923895939	0.2387715636689139	0.3287811088881005	False
Aedes	lineatus	Aedes lineatus	-1.5878431275224043	-56.47982742355688	27.39239743412945	2144.4381313292	2594.9782298436007	4.071531015899143	67.07974447630934	0.4053368264081274	0.4362417967201207	False
Camponotus		Camponotus	-29.591558724764365	-44.86978418522708	19.968716591647272	1309.8063430352577	968.3853613855018	5.254511401685501	75.86551173249923	0.834880487260016	0.3716813630838389	True
Anopheles		Anopheles	-9.248621484926414	-42.60819094721317	27.063901456505967	2829.3838796819723	975.022530891564	5.948949403354447	88.77380591591835	0.7100654167196427	0.5770128674019727	True
Aedes		Aedes unknown_sp	-16.266645830239735	-36.35228528687727	21.82124518382461	2005.6547291840448	1776.6810193142187	4.241273396934363	73.81805398419637	0.4383969932455835	0.1305169312006944	True
Dynastes		Dynastes	1.8962564005744864	-73.04844357086219	28.59666801786729	2962.153237515949	1948.640326865675	4.578397522298689	72.90958186585735	0.2381553777294118	0.3853722121113037	True
Camponotus		Camponotus	-3.970531159693096	-35.87891523167451	24.0570227495338	2733.573824412423	1518.9019404847802	6.555776238253756	92.66130847501152	0.324455703861184	0.569209747989751	True
Bombus	maximus	Bombus maximus	-20.120670685736904	-67.1252803327064	30.35451154111489	1515.6943588231056	2862.265500361024	5.065571173923932	54.79146644937	0.3380485882031676	0.2986016817792001	False
Megasoma	brasilensis	Megasoma brasilensis	1.3402683714202084	-37.89049424967647	19.305215577762137	885.0797744259769	2784.850514999158	4.639153821698723	93.9928432723237	0.5255296988733265	0.8660648446473883	False
Anopheles	minuta	Anopheles minuta	0.047126728476968	-59.09081731232275	19.72337331692018	2923.973092496764	2329.473243348876	4.169978195539551	75.9297575465117	0.3976413383559533	0.5565666074641964	False
Atta		Atta undetected_form	-0.4611460067433199	-62.7619957466296	18.13418924769647	1727.948471573522	2239.6084320755367	4.245289510783598	91.14997822932206	0.6000742236108831	0.3656247938339511	True
Dynastes	giganteus	Dynastes giganteus	1.696481571984151	-51.25772067533086	18.24657279232344	2835.937711008023	429.1895539821284	5.232465912384286	93.75348999737184	0.2964861488061759	0.5459511452017999	False
Aedes		Aedes	-19.069492957320776	-72.69850056122932	18.16108475378921	2592.4187422277564	264.80190332188323	4.045439928717563	89.6527475413765	0.3258748430660161	0.3543116280097484	True
Dynastes	giganteus	Dynastes giganteus	-22.79934101036744	-35.38472379234614	29.40309820314022	2187.856390986147	2811.167751943057	6.4284632568774	86.50246339597741	0.8847528974143042	0.842244423063675	False
Heliconius	minuta	Heliconius minuta	-6.774550762899828	-73.37767283933502	25.38787526170291	1549.7859832275403	226.43720026444905	7.459952288328491	82.90458990102329	0.4554351164188856	0.6056476487718124	False
Heliconius	flavus	Heliconius flavus	-33.19399077626975	-46.592038912832194	24.54427914058471	2504.2339682314505	2337.102470053482	4.303590735665434	88.3467846921782	0.4775041516843154	0.2139330000948575	False
Aedes		Aedes	-32.49453129936801	-51.812751440160525	27.60473875808171	1953.9713431997104	137.9041116476999	6.370512851990364	64.09190423740691	0.7717750460368202	0.5316763737583989	True
Megasoma	rubra	Megasoma rubra	-31.658958986006585	-49.619846589206574	30.183278124263623	2099.899603033307	517.8090887603757	5.070072664351168	55.59750808780838	0.8646924920351364	0.3167944179251873	False
Atta	flavus	Atta flavus	-29.29560955710872	-48.620138123385	30.3426795347809	1745.8688615517465	1212.7468106354122	5.7535611538696685	51.74211577720519	0.7347327726519848	0.4245208487901147	False
Aedes		Aedes	-4.553188581996608	-58.15650140812382	19.61899347511944	868.5235759102018	2814.0186830626294	5.608448607854628	73.02556537210054	0.4568079566347587	0.3737096554749093	True
Heliconius		Heliconius	1.082039001251239	-58.535077501536655	25.006902822049568	1529.9568092734546	1228.1862362351533	7.185914495653796	58.745849308045706	0.6827990407418507	0.1493893913865466	True
Apis	brasilensis	Apis brasilensis	3.605788412949636	-39.32353320484195	31.14287712927752	1368.000429880618	400.3687520409558	5.87743359416787	87.10450935200859	0.2343411194843788	0.7013450331231031	False
Aedes	giganteus	Aedes giganteus	3.5938759335247497	-36.87307395759422	18.295055351129992	1244.2403719037734	505.2438191112066	4.201291729140224	62.62312610359156	0.3742884958487857	0.2032299870122116	False
Apis	silvestris	Apis silvestris	-15.055207990937298	-64.23199247363965	20.9082618671924	2004.731800343076	1923.6915350994016	4.46753135369185	67.75224663427676	0.9400673428154978	0.4484719214297915	False
Camponotus	silvestris	Camponotus silvestris	2.1927428535739466	-45.82309854109416	31.21945067638789	1184.00428277313	2825.5444108528404	4.849993726755575	62.03710471847887	0.5195435182520156	0.3357570683008419	False
Anopheles		Anopheles	-25.719932148511106	-62.80028221346088	27.458446839836547	1267.5831116525512	180.70334201148768	4.884255716965532	58.93491024376153	0.38075510237665	0.7040402990215806	True
Apis	sp_nov	Apis sp_nov	-6.864593036364234	-37.09444197110222	29.35216454291165	1314.16768254993	2535.3687872011983	4.672640234995374	89.51859612549686	0.7909548530955015	0.3755685828311815	True
Odontomachus	minuta	Odontomachus minuta	-26.501717548553707	-56.35956561354746	23.48425859636208	1839.6015533541631	1526.681939882603	6.478894635117056	72.68529429564558	0.6185221763269468	0.870518258515924	False
Dynastes		Dynastes	-11.482771476676302	-44.79305251939628	24.77489514849314	2938.0158963626227	497.9441307613832	6.343179639654561	75.6588553027699	0.8171033871992728	0.8838924993995915	True
Heliconius	ghost_entity	Heliconius ghost_entity	-21.701873017067623	-64.67925529468604	29.51698485427903	1921.050231108268	1660.989320286399	6.145912842918717	77.0630445721354	0.9365678464314257	0.5343470582932165	True
Bombus	mariposa	Bombus mariposa	-0.4353673613005355	-39.83135906395575	20.1208051561527	1510.386999682475	2028.920362079326	5.687773766243701	78.65882459831812	0.3690644592364658	0.6475004702910533	False
Camponotus	brasilensis	Camponotus brasilensis	-18.17713369657024	-58.75658546966598	28.388465731985026	1976.358136761704	1774.1728331864113	4.884391308179188	73.25246733549761	0.4634634845321415	0.59632786160242	False
Dynastes	brasilensis	Dynastes brasilensis	-21.69208179215444	-52.903374987665146	23.43087758983358	2174.9896226457004	2683.665604253977	4.680534841204185	54.03273636495307	0.6058929974287914	0.6420266501092049	False
Camponotus	lineatus	Camponotus lineatus	1.3769076014443016	-40.39941794634316	25.83606689626064	2165.448257470187	1863.1565879150417	5.548274224976619	67.26193573404836	0.6286643734606756	0.847814083880136	False
Camponotus	lineatus	Camponotus lineatus	-19.713923467479777	-40.06909460844309	22.31822131374254	2385.4832101826223	1218.438714063753	7.423074535138117	54.13173762662159	0.7080659709813355	0.4062856012091329	False
Megasoma	ghost_entity	Megasoma ghost_entity	-19.52545547899608	-52.16485690403367	20.906574412654752	1817.087774979111	853.6440712062417	7.05061220248038	92.53546116593397	0.7881953488323112	0.5035736396924926	True
Anopheles		Anopheles unknown_sp	-2.36489858406539	-50.155383750283285	27.61045171483081	2970.18367249209	1132.7658256573206	6.196211858777193	90.91717700660423	0.8826680431862715	0.1832794702392697	True
Odontomachus	flavus	Odontomachus flavus	-25.81519897542993	-42.52863715402114	24.607885068357284	1203.1822096241967	749.9931451706373	6.439300084744708	68.7188300299283	0.5887293063798129	0.3530427299731875	False
Atta	titanus	Atta titanus	2.545137151019958	-62.79573277733585	25.43905104652309	887.1592403696179	1243.4652842722323	4.456045926288041	81.66781156104615	0.3846911541627715	0.2280664916798064	False
Bombus	flavus	Bombus flavus	0.7980617883934471	-54.836321196601695	20.65776959496281	1606.362741399898	1035.864351683049	7.404500518730845	65.10448128562304	0.7322256753911616	0.8585169505925635	False
Camponotus	flavus	Camponotus flavus	-19.774693832168847	-58.264492520471805	21.545760050362023	1847.231495933928	1410.251863785243	4.397154273643504	74.29353211198547	0.387950995636564	0.8750197023304724	False
Aedes		Aedes	-21.14995342079493	-62.31600911795313	29.05594535515716	1063.0649951156845	186.72589866185905	4.559274374737157	61.11797564765859	0.5726624109786616	0.1309450282352509	True
Megasoma	mariposa	Megasoma mariposa	-28.746782342284817	-50.04002520291126	21.89394593730886	1705.6425236785526	2596.037972721414	4.731579580433955	82.29453598974169	0.609770393893838	0.6616307246758166	False
Megasoma	minuta	Megasoma minuta	-1.4149919765718764	-66.95085783749202	29.59553463200928	813.5078451915585	2453.799213183206	7.005420730396167	54.062208745777376	0.6572043856732113	0.3828413800660021	False
Anopheles		Anopheles	-22.57403969764384	-60.58267926589944	30.12090012445348	929.9078226618896	1660.6901048837385	4.8344353420585096	83.1437139053625	0.7501024304974091	0.636976730546281	True
Odontomachus	lineatus	Odontomachus lineatus	-3.203567203666431	-42.78712475793547	19.498883538562016	1449.6567233262083	2642.3469313742808	7.24550248876164	57.41832319776009	0.5344706883475705	0.3002015407347593	False
Apis		Apis	-23.02388847181897	-41.944871456070686	22.15531127835515	2655.5547631286886	1042.8156609786288	6.95912893310093	64.70984363205336	0.7879994865660556	0.2154142348479644	True
Odontomachus	mariposa	Odontomachus mariposa	-13.882898817708412	-48.41039298367032	25.29231143200173	2652.258596854339	2366.371615060717	6.513396191125293	67.31845873434858	0.5306678958393125	0.2370599211033054	False
Dynastes		Dynastes	0.0912684039693729	-39.09926588055741	20.922778741331527	2182.0041379142426	535.3234412886279	6.723440361698071	66.90914635511774	0.4748399604465699	0.2519293306196792	True
Megasoma	silvestris	Megasoma silvestris	0.3338919020996869	-72.1145043469514	21.32574906655021	1455.465860775506	2817.0329691196443	5.751428364547173	67.1354344565539	0.4338131944108586	0.711958567416454	False
Megasoma		Megasoma	1.2297958438811136	-66.00541520102487	25.136592860565347	1861.9053032014745	1124.2300945442655	4.509491597860656	79.70250268135817	0.2633513960607008	0.6435377925156305	True
Megasoma		Megasoma	-19.321761136607805	-38.422597078439125	25.08124018485723	2845.461685042169	1708.9265493328685	5.823008694226403	70.74928185395802	0.7362575694252003	0.3770379042868946	True
Bombus	titanus	Bombus titanus	0.2858528634616561	-50.7619638674432	18.961706287699748	971.8654624809147	582.6227472515188	6.551574512636948	68.81390391105323	0.3029163118968889	0.565836358731899	False
